No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,cpu_resilient,cache_resilient,bw_resilient,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing
0,1739150127.2635841,372.0,89,0.5647,0.1772,0.3355,0.5647,0.3355,0.8861,7,None,None,19.526,False,band_exceed,sfc_cache_p4_18,0,None,84.5333333333333,297.0000000000001,90,59,32,9,0,True
0,1739150127.3252954,372.0,89,0.5647,0.1772,0.3355,0.5647,0.3355,0.8861,None,None,None,19.621,False,None,sfc_unique_p4_18,0,None,84.5333333333333,297.0000000000001,90,59,32,9,0,True
0,1739150137.3588352,382.1,91,0.5647,0.1772,0.3355,0.5647,0.3355,0.8861,5,None,None,38.676,False,band_exceed,sfc_cache_p1_19,0,None,84.5333333333333,297.0000000000001,90,59,32,9,0,True
0,1739150137.457733,382.2,91,0.5647,0.1772,0.3355,0.5647,0.3355,0.8861,None,None,None,33.228,False,None,sfc_unique_p1_19,0,None,84.5333333333333,297.0000000000001,90,59,32,9,0,True
0,1739150138.0416038,382.7,92,0.5426,0.1707,0.3575,0.5426,0.3575,0.8535,5,None,None,20.833,True,None,sfc_cache_p2_19,0,None,79.53333333333332,277.20000000000005,79,59,32,10,0,True
0,1739150138.0857072,382.8,92,0.5426,0.1707,0.3575,0.5426,0.3575,0.8535,5,None,None,23.013,True,None,sfc_unique_p2_19,0,None,79.53333333333332,277.20000000000005,79,59,32,10,0,True
0,1739150139.025131,383.7,92,0.5391,0.1678,0.3575,0.5391,0.3575,0.8392,5,None,None,47.933,True,None,sfc_cache_p1_15,0,None,79.5333333333333,277.20000000000005,78,59,32,10,0,True
0,1739150139.0835376,383.8,92,0.5391,0.1678,0.3575,0.5391,0.3575,0.8392,5,None,None,30.552,True,None,sfc_unique_p1_15,0,None,79.5333333333333,277.20000000000005,78,59,32,10,0,True
0,1739150139.6857417,384.4,93,0.5391,0.1678,0.3575,0.5391,0.3575,0.8392,None,None,None,20.658,False,None,sfc_cache_p3_19,0,None,79.5333333333333,277.20000000000005,78,59,32,10,0,True
0,1739150139.7260642,384.4,93,0.5391,0.1678,0.3575,0.5391,0.3575,0.8392,None,None,None,19.974,False,None,sfc_unique_p3_19,0,None,79.5333333333333,277.20000000000005,78,59,32,10,0,True
0,1739150140.28687,385.0,94,0.549,0.1719,0.352,0.549,0.352,0.8597,5,None,None,33.695,True,None,sfc_cache_p4_19,0,None,86.19999999999997,303.60000000000014,76,61,33,10,0,True
0,1739150140.3500485,385.0,94,0.549,0.1719,0.352,0.549,0.352,0.8597,6,None,None,33.708,True,None,sfc_unique_p4_19,0,None,86.19999999999997,303.60000000000014,76,61,33,10,0,True
0,1739150161.3733544,406.1,96,0.5659,0.1752,0.374,0.5659,0.374,0.8759,5,None,None,52.287,True,None,sfc_cache_p1_20,0,None,84.5333333333333,297.0000000000001,73,63,34,11,0,True
0,1739150161.4757524,406.2,96,0.5659,0.1752,0.374,0.5659,0.374,0.8759,5,None,None,42.115,True,None,sfc_unique_p1_20,0,None,84.5333333333333,297.0000000000001,73,63,34,11,0,True
0,1739150163.1416748,407.8,96,0.3672,0.1228,0.2145,0.3672,0.2145,0.614,5,None,None,34.813,True,None,sfc_cache_p4_15,0,None,80.19999999999999,297.0000000000001,61,50,29,11,0,True
0,1739150163.2008276,407.9,96,0.3672,0.1228,0.2145,0.3672,0.2145,0.614,5,None,None,35.006,True,None,sfc_unique_p4_15,0,None,80.19999999999999,297.0000000000001,61,50,29,11,0,True
0,1739150164.0433748,408.7,97,0.3894,0.1306,0.242,0.3894,0.242,0.6528,6,None,None,51.779,True,None,sfc_cache_p2_20,0,None,84.53333333333332,297.0000000000001,63,52,30,11,0,True
0,1739150164.1341162,408.8,97,0.3894,0.1306,0.242,0.3894,0.242,0.6528,6,None,None,59.964,True,None,sfc_unique_p2_20,0,None,84.53333333333332,297.0000000000001,63,52,30,11,0,True
0,1739150165.0380943,409.7,98,0.3894,0.132,0.242,0.3894,0.242,0.66,6,None,None,44.417,True,None,sfc_cache_p3_20,0,None,84.53333333333332,297.0000000000001,64,52,30,10,0,True
0,1739150165.1128018,409.8,98,0.3894,0.132,0.242,0.3894,0.242,0.66,6,None,None,45.203,True,None,sfc_unique_p3_20,0,None,84.53333333333332,297.0000000000001,64,52,30,10,0,True
0,1739150165.8894536,410.6,99,0.4083,0.1392,0.242,0.4083,0.242,0.6962,6,None,None,44.531,True,None,sfc_cache_p4_20,0,None,92.86666666666665,330.0000000000001,68,54,31,10,0,True
0,1739150165.9657767,410.7,99,0.4083,0.1392,0.242,0.4083,0.242,0.6962,5,None,None,45.105,True,None,sfc_unique_p4_20,0,None,92.86666666666665,330.0000000000001,68,54,31,10,0,True
0,1739150181.415817,426.1,101,0.4341,0.1473,0.2695,0.4341,0.2695,0.7366,6,None,None,91.736,True,None,sfc_cache_p1_21,0,None,92.86666666666665,330.0000000000001,69,56,32,11,0,True
0,1739150181.5514102,426.2,101,0.4341,0.1473,0.2695,0.4341,0.2695,0.7366,6,None,None,72.692,True,None,sfc_unique_p1_21,0,None,92.86666666666665,330.0000000000001,69,56,32,11,0,True
0,1739150182.5334234,427.2,102,0.453,0.1537,0.2695,0.453,0.2695,0.7683,6,None,None,42.646,True,None,sfc_cache_p2_21,0,None,101.19999999999996,363.0000000000001,72,58,33,11,0,True
0,1739150182.6218672,427.3,102,0.453,0.1537,0.2695,0.453,0.2695,0.7683,4,None,None,44.241,True,None,sfc_unique_p2_21,0,None,101.19999999999996,363.0000000000001,72,58,33,11,0,True
0,1739150183.621169,428.3,103,0.4719,0.16,0.2695,0.4719,0.2695,0.7999,6,None,None,105.446,True,None,sfc_cache_p3_21,0,None,109.53333333333329,396.0000000000001,76,60,34,11,0,True
0,1739150183.740805,428.4,103,0.4719,0.16,0.2695,0.4719,0.2695,0.7999,4,None,None,78.721,True,None,sfc_unique_p3_21,0,None,109.53333333333329,396.0000000000001,76,60,34,11,0,True
0,1739150184.643219,429.3,104,0.4908,0.1663,0.2695,0.4908,0.2695,0.8315,6,None,None,34.419,True,None,sfc_cache_p4_21,0,None,117.86666666666662,429.0000000000001,80,62,35,11,0,True
0,1739150184.7035594,429.4,104,0.4908,0.1663,0.2695,0.4908,0.2695,0.8315,4,None,None,34.047,True,None,sfc_unique_p4_21,0,None,117.86666666666662,429.0000000000001,80,62,35,11,0,True
0,1739150212.3832068,457.1,106,0.5097,0.1726,0.2695,0.5097,0.2695,0.8632,6,None,None,49.09,True,None,sfc_cache_p1_22,0,None,126.19999999999995,462.0000000000001,82,64,36,12,0,True
0,1739150212.4448938,457.1,106,0.5097,0.1726,0.2695,0.5097,0.2695,0.8632,4,None,None,34.019,True,None,sfc_unique_p1_22,0,None,126.19999999999995,462.0000000000001,82,64,36,12,0,True
0,1739150213.6021209,458.3,106,0.4445,0.1464,0.264,0.4445,0.264,0.7318,6,None,None,44.699,None,None,sfc_unique_backup_p1_22,0,None,96.99999999999999,349.79999999999995,61,58,33,12,0,True
0,1739150214.5932946,459.3,106,0.4152,0.1387,0.2365,0.4152,0.2365,0.6935,6,None,None,71.901,None,None,sfc_cache_backup_p1_22,0,None,96.99999999999999,349.79999999999995,59,56,32,11,0,False
0,1739150215.133107,459.8,106,0.4187,0.1396,0.2365,0.4187,0.2365,0.6979,6,None,None,34.227,None,None,sfc_unique_backup_p4_21,0,None,96.99999999999999,349.79999999999995,59,56,32,11,0,False
0,1739150216.282895,461.0,106,0.4203,0.1402,0.242,0.4203,0.242,0.7012,7,None,None,33.91,None,None,sfc_cache_backup_p4_21,0,None,96.99999999999999,349.79999999999995,59,56,32,11,0,False
0,1739150216.9605482,461.7,106,0.4238,0.1413,0.242,0.4238,0.242,0.7064,7,None,None,32.596,None,None,sfc_unique_backup_p3_21,0,None,96.99999999999999,349.79999999999995,60,56,32,11,0,False
0,1739150217.7201343,462.4,106,0.4241,0.142,0.242,0.4241,0.242,0.7098,7,None,None,34.07,None,None,sfc_cache_backup_p3_21,0,None,98.66666666666664,356.4,63,56,32,11,0,False
0,1739150218.3402963,463.0,106,0.4276,0.143,0.242,0.4276,0.242,0.715,7,None,None,44.491,None,None,sfc_unique_backup_p2_21,0,None,98.66666666666664,356.4,64,56,32,11,0,False
0,1739150219.2314322,463.9,106,0.4279,0.1437,0.242,0.4279,0.242,0.7184,7,None,None,65.578,None,None,sfc_cache_backup_p2_21,0,None,100.33333333333331,363.0,67,56,32,11,0,False
0,1739150220.2712922,465.0,106,0.4314,0.1447,0.242,0.4314,0.242,0.7236,7,None,None,34.004,None,None,sfc_unique_backup_p1_21,0,None,100.33333333333331,363.0,68,56,32,11,0,False
0,1739150221.06551,465.8,106,0.4317,0.1454,0.242,0.4317,0.242,0.7269,7,None,None,33.853,None,None,sfc_cache_backup_p1_21,0,None,101.99999999999997,369.59999999999997,71,56,32,11,0,False
0,1739150221.9696503,466.7,106,0.4352,0.1464,0.242,0.4352,0.242,0.7318,6,None,None,68.249,None,None,sfc_unique_backup_p4_20,0,None,101.99999999999997,369.59999999999997,71,56,32,11,0,False
0,1739150224.0146139,468.7,106,0.3856,0.1296,0.1815,0.3856,0.1815,0.6482,5,None,None,65.974,True,None,sfc_cache_p2_20,0,None,93.33333333333331,369.59999999999997,64,52,30,11,0,False
0,1739150224.125485,468.8,106,0.3856,0.1296,0.1815,0.3856,0.1815,0.6482,5,None,None,66.871,True,None,sfc_unique_p2_20,0,None,93.33333333333331,369.59999999999997,64,52,30,11,0,False
0,1739150225.238494,469.9,106,0.3154,0.1024,0.1815,0.3154,0.1815,0.512,5,None,None,71.241,True,None,sfc_cache_p1_20,0,None,71.66666666666666,283.79999999999995,43,47,28,11,0,False
0,1739150225.3783782,470.1,106,0.3154,0.1024,0.1815,0.3154,0.1815,0.512,5,None,None,84.044,True,None,sfc_unique_p1_20,0,None,71.66666666666666,283.79999999999995,43,47,28,11,0,False
0,1739150226.1033578,470.8,106,0.3313,0.1066,0.176,0.3313,0.176,0.5331,6,None,None,46.248,True,None,sfc_cache_p1_18,0,None,71.66666666666666,283.79999999999995,45,48,28,10,0,False
0,1739150226.1734648,470.9,106,0.3313,0.1066,0.176,0.3313,0.176,0.5331,6,None,None,45.794,True,None,sfc_unique_p1_18,0,None,71.66666666666666,283.79999999999995,45,48,28,10,0,False
0,1739150227.1389678,471.8,106,0.3329,0.107,0.1815,0.3329,0.1815,0.5351,4,None,None,71.214,None,None,sfc_cache_backup_p4_20,0,None,71.66666666666666,283.79999999999995,45,48,28,10,0,False
0,1739150228.1228995,472.8,106,0.3364,0.1077,0.1815,0.3364,0.1815,0.5385,5,None,None,43.788,None,None,sfc_unique_backup_p3_20,0,None,71.66666666666666,283.79999999999995,45,48,28,10,0,False
0,1739150229.0650384,473.8,106,0.3367,0.1081,0.1815,0.3367,0.1815,0.5404,4,None,None,65.802,None,None,sfc_cache_backup_p3_20,0,None,73.33333333333331,290.4,48,48,28,10,0,False
0,1739150230.1806872,474.9,106,0.3367,0.1081,0.1815,0.3367,0.1815,0.5404,5,None,None,61.035,None,None,sfc_unique_backup_p2_20,0,None,73.33333333333331,290.4,48,48,28,10,0,False
0,1739150230.781099,475.5,106,0.3367,0.1081,0.1815,0.3367,0.1815,0.5404,None,None,None,36.698,None,None,sfc_cache_backup_p2_20,0,None,73.33333333333331,290.4,48,48,28,10,0,False
0,1739150232.0904984,476.8,106,0.3367,0.1081,0.1815,0.3367,0.1815,0.5404,5,None,None,46.448,None,None,sfc_unique_backup_p1_20,0,None,73.33333333333331,290.4,48,48,28,10,0,False
0,1739150232.7663872,477.5,106,0.3109,0.1003,0.154,0.3109,0.154,0.5017,None,None,None,36.845,None,None,sfc_cache_backup_p1_20,0,None,73.33333333333331,290.4,46,46,27,10,0,False
0,1739150233.27368,478.0,106,0.3144,0.1009,0.154,0.3144,0.154,0.5047,4,None,None,45.341,None,None,sfc_unique_backup_p4_19,0,None,73.33333333333331,290.4,46,46,27,10,0,False
0,1739150234.1699388,478.9,106,0.3161,0.1015,0.1595,0.3161,0.1595,0.5073,6,None,None,58.876,None,None,sfc_cache_backup_p4_19,0,None,73.33333333333331,290.4,47,46,27,10,0,False
0,1739150234.9357188,479.6,106,0.3196,0.1021,0.1595,0.3196,0.1595,0.5104,4,None,None,38.471,None,None,sfc_unique_backup_p2_19,0,None,73.33333333333331,290.4,48,46,27,10,0,False
0,1739150235.7008195,480.4,106,0.2751,0.088,0.132,0.2751,0.132,0.44,6,None,None,61.546,None,None,sfc_cache_backup_p2_19,0,None,66.66666666666666,264.00000000000006,48,42,25,9,0,False
0,1739150236.273067,481.0,106,0.2751,0.088,0.132,0.2751,0.132,0.44,None,None,None,0,None,None,sfc_unique_backup_p3_18,0,None,66.66666666666666,264.00000000000006,48,42,25,9,0,False
0,1739150236.7010956,481.4,106,0.2751,0.088,0.132,0.2751,0.132,0.44,None,None,None,0,None,None,sfc_cache_backup_p3_18,0,None,66.66666666666666,264.00000000000006,48,42,25,9,0,False
0,1739150237.5616364,482.3,106,0.2487,0.0776,0.132,0.2487,0.132,0.3882,5,None,None,42.357,True,None,sfc_cache_p3_20,0,None,55.00000000000001,217.8,37,40,24,9,0,False
0,1739150237.617229,482.3,106,0.2487,0.0776,0.132,0.2487,0.132,0.3882,5,None,None,36.47,True,None,sfc_unique_p3_20,0,None,55.00000000000001,217.8,37,40,24,9,0,False
0,1739150238.1879547,482.9,106,0.2745,0.084,0.1595,0.2745,0.1595,0.4201,5,None,None,49.385,True,None,sfc_cache_p2_19,0,None,55.00000000000001,217.8,38,42,25,9,0,False
0,1739150238.2591043,483.0,106,0.2745,0.084,0.1595,0.2745,0.1595,0.4201,5,None,None,47.055,True,None,sfc_unique_p2_19,0,None,55.00000000000001,217.8,38,42,25,9,0,False
0,1739150239.277882,484.0,106,0.2745,0.084,0.1595,0.2745,0.1595,0.4201,None,None,None,0,None,None,sfc_unique_backup_p2_18,0,None,55.00000000000001,217.8,38,42,25,9,0,False
0,1739150239.8069756,484.5,106,0.2745,0.084,0.1595,0.2745,0.1595,0.4201,None,None,None,0,None,None,sfc_cache_backup_p2_18,0,None,55.00000000000001,217.8,38,42,25,9,0,False
0,1739150240.2632027,485.0,107,0.2934,0.0913,0.1595,0.2934,0.1595,0.4566,5,None,None,35.295,True,None,sfc_cache_p2_22,0,None,63.33333333333334,250.8,41,44,26,9,0,False
0,1739150240.3161352,485.0,107,0.2934,0.0913,0.1595,0.2934,0.1595,0.4566,6,None,None,35.545,True,None,sfc_unique_p2_22,0,None,63.33333333333334,250.8,41,44,26,9,0,False
0,1739150240.8284242,485.5,108,0.3123,0.0986,0.1595,0.3123,0.1595,0.4931,5,None,None,35.93,True,None,sfc_cache_p3_22,0,None,71.66666666666667,283.8,45,46,27,9,0,False
0,1739150240.8828802,485.6,108,0.3123,0.0986,0.1595,0.3123,0.1595,0.4931,6,None,None,36.171,True,None,sfc_unique_p3_22,0,None,71.66666666666667,283.8,45,46,27,9,0,False
0,1739150241.5659611,486.3,109,0.3312,0.1059,0.1595,0.3312,0.1595,0.5296,5,None,None,74.454,True,None,sfc_cache_p4_22,0,None,80.0,316.8,49,48,28,9,0,False
0,1739150241.6295464,486.3,109,0.3312,0.1059,0.1595,0.3312,0.1595,0.5296,6,None,None,36.373,True,None,sfc_unique_p4_22,0,None,80.0,316.8,49,48,28,9,0,False
0,1739150242.1427243,486.8,111,0.357,0.1109,0.187,0.357,0.187,0.5546,4,None,None,37.207,True,None,sfc_cache_p1_23,0,None,80.0,316.8,50,50,29,10,0,False
0,1739150242.2055788,486.9,111,0.357,0.1109,0.187,0.357,0.187,0.5546,4,None,None,42.926,True,None,sfc_unique_p1_23,0,None,80.0,316.8,50,50,29,10,0,False
0,1739150243.1059704,487.8,112,0.3759,0.1159,0.187,0.3759,0.187,0.5797,4,None,None,36.747,True,None,sfc_cache_p2_23,0,None,88.33333333333333,349.8,54,52,30,10,0,False
0,1739150243.1638913,487.9,112,0.3759,0.1159,0.187,0.3759,0.187,0.5797,4,None,None,37.298,True,None,sfc_unique_p2_23,0,None,88.33333333333333,349.8,54,52,30,10,0,False
0,1739150243.8682427,488.6,113,0.3948,0.1209,0.187,0.3948,0.187,0.6047,4,None,None,49.812,True,None,sfc_cache_p3_23,0,None,96.66666666666666,382.79999999999995,58,54,31,10,0,False
0,1739150243.962951,488.7,113,0.3948,0.1209,0.187,0.3948,0.187,0.6047,4,None,None,65.964,True,None,sfc_unique_p3_23,0,None,96.66666666666666,382.79999999999995,58,54,31,10,0,False
0,1739150244.7572372,489.5,114,0.4137,0.126,0.187,0.4137,0.187,0.6298,4,None,None,35.905,True,None,sfc_cache_p4_23,0,None,104.99999999999999,415.79999999999995,62,56,32,10,0,False
0,1739150244.8136902,489.5,114,0.4137,0.126,0.187,0.4137,0.187,0.6298,4,None,None,35.773,True,None,sfc_unique_p4_23,0,None,104.99999999999999,415.79999999999995,62,56,32,10,0,False
0,1739150256.4337025,501.1,116,0.4326,0.131,0.187,0.4326,0.187,0.6549,4,None,None,71.545,True,None,sfc_cache_p1_24,0,None,113.33333333333331,448.79999999999995,65,58,33,11,0,False
0,1739150256.5502224,501.2,116,0.4326,0.131,0.187,0.4326,0.187,0.6549,4,None,None,72.865,True,None,sfc_unique_p1_24,0,None,113.33333333333331,448.79999999999995,65,58,33,11,0,False
0,1739150257.7921355,502.5,116,0.3946,0.1224,0.1265,0.3946,0.1265,0.6118,5,None,None,35.978,True,None,sfc_cache_p4_20,0,None,121.66666666666664,481.79999999999995,67,56,32,11,0,False
0,1739150257.865589,502.6,116,0.3946,0.1224,0.1265,0.3946,0.1265,0.6118,5,None,None,38.23,True,None,sfc_unique_p4_20,0,None,121.66666666666664,481.79999999999995,67,56,32,11,0,False
0,1739150258.4381838,503.1,117,0.4135,0.1274,0.1265,0.4135,0.1265,0.6369,4,None,None,51.049,True,None,sfc_cache_p2_24,0,None,129.99999999999997,514.8,71,58,33,11,0,False
0,1739150258.5732918,503.3,117,0.4135,0.1274,0.1265,0.4135,0.1265,0.6369,4,None,None,99.126,True,None,sfc_unique_p2_24,0,None,129.99999999999997,514.8,71,58,33,11,0,False
0,1739150259.5025284,504.2,118,0.4014,0.124,0.0935,0.4014,0.0935,0.6201,4,None,None,37.838,True,None,sfc_cache_p3_24,0,None,138.3333333333333,547.8,74,58,33,10,0,False
0,1739150259.5595658,504.3,118,0.4014,0.124,0.0935,0.4014,0.0935,0.6201,4,None,None,35.84,True,None,sfc_unique_p3_24,0,None,138.3333333333333,547.8,74,58,33,10,0,False
0,1739150260.3452065,505.0,119,0.4203,0.129,0.0935,0.4203,0.0935,0.6451,4,None,None,39.279,True,None,sfc_cache_p4_24,0,None,146.66666666666663,580.8,78,60,34,10,0,False
0,1739150260.4019308,505.1,119,0.4203,0.129,0.0935,0.4203,0.0935,0.6451,4,None,None,36.418,True,None,sfc_unique_p4_24,0,None,146.66666666666663,580.8,78,60,34,10,0,False
0,1739150273.5077863,518.2,121,0.4461,0.1354,0.121,0.4461,0.121,0.677,5,None,None,134.595,True,None,sfc_cache_p1_25,0,None,146.66666666666663,580.8,79,62,35,11,0,False
0,1739150273.7161703,518.4,121,0.4461,0.1354,0.121,0.4461,0.121,0.677,5,None,None,138.449,True,None,sfc_unique_p1_25,0,None,146.66666666666663,580.8,79,62,35,11,0,False
0,1739150274.775619,519.5,122,0.4683,0.1413,0.1485,0.4683,0.1485,0.7067,4,None,None,71.289,True,None,sfc_cache_p2_25,0,None,150.99999999999994,580.8,81,64,36,11,0,False
0,1739150274.8582234,519.6,122,0.4683,0.1413,0.1485,0.4683,0.1485,0.7067,5,None,None,51.004,True,None,sfc_unique_p2_25,0,None,150.99999999999994,580.8,81,64,36,11,0,False
0,1739150275.713199,520.4,123,0.4942,0.1491,0.176,0.4942,0.176,0.7454,6,None,None,89.174,True,None,sfc_cache_p3_25,0,None,150.99999999999994,580.8,83,66,37,11,0,False
0,1739150275.8722758,520.6,123,0.4942,0.1491,0.176,0.4942,0.176,0.7454,6,None,None,95.552,True,None,sfc_unique_p3_25,0,None,150.99999999999994,580.8,83,66,37,11,0,False
0,1739150277.0559974,521.8,124,0.5131,0.1572,0.176,0.5131,0.176,0.7858,6,None,None,45.746,True,None,sfc_cache_p4_25,0,None,159.3333333333333,613.8,86,68,38,11,0,False
0,1739150277.1297143,521.8,124,0.5131,0.1572,0.176,0.5131,0.176,0.7858,7,None,None,43.054,True,None,sfc_unique_p4_25,0,None,159.3333333333333,613.8,86,68,38,11,0,False
0,1739150288.4663112,533.2,126,0.5011,0.1499,0.2035,0.5011,0.2035,0.7493,5,None,None,93.07,True,None,sfc_cache_p1_26,0,None,142.6666666666666,547.8,78,66,37,12,0,False
0,1739150288.624232,533.3,126,0.5011,0.1499,0.2035,0.5011,0.2035,0.7493,4,None,None,94.582,True,None,sfc_unique_p1_26,0,None,142.6666666666666,547.8,78,66,37,12,0,False
0,1739150289.7933724,534.5,126,0.4599,0.1378,0.176,0.4599,0.176,0.6889,5,None,None,34.496,None,None,sfc_unique_backup_p1_26,0,None,134.33333333333326,514.8,73,62,35,11,0,False
0,1739150290.3436358,535.0,126,0.4616,0.1382,0.1815,0.4616,0.1815,0.6908,4,None,None,35.646,None,None,sfc_cache_backup_p1_26,0,None,134.33333333333326,514.8,73,62,35,11,0,False
0,1739150290.9236197,535.6,126,0.4651,0.139,0.1815,0.4651,0.1815,0.6948,5,None,None,35.698,None,None,sfc_unique_backup_p4_25,0,None,134.33333333333326,514.8,73,62,35,11,0,False
0,1739150291.9337072,536.6,126,0.4667,0.1396,0.187,0.4667,0.187,0.6979,7,None,None,34.99,None,None,sfc_cache_backup_p4_25,0,None,134.33333333333326,514.8,74,62,35,11,0,False
0,1739150292.5340242,537.2,126,0.4702,0.1406,0.187,0.4702,0.187,0.7028,6,None,None,41.634,None,None,sfc_unique_backup_p3_25,0,None,134.33333333333326,514.8,74,62,35,11,0,False
0,1739150293.3269384,538.0,126,0.4712,0.1412,0.187,0.4712,0.187,0.7058,7,None,None,45.21,None,None,sfc_cache_backup_p3_25,0,None,135.13333333333327,521.4,76,62,35,11,0,False
0,1739150294.4754705,539.2,126,0.4747,0.1421,0.187,0.4747,0.187,0.7107,6,None,None,66.228,None,None,sfc_unique_backup_p2_25,0,None,135.13333333333327,521.4,76,62,35,11,0,False
0,1739150295.1765716,539.9,126,0.4764,0.1428,0.1925,0.4764,0.1925,0.7142,7,None,None,48.721,None,None,sfc_cache_backup_p2_25,0,None,135.13333333333327,521.4,76,62,35,11,0,False
0,1739150296.6836772,541.4,126,0.4799,0.1439,0.1925,0.4799,0.1925,0.7193,7,None,None,87.772,None,None,sfc_unique_backup_p1_25,0,None,135.13333333333327,521.4,77,62,35,11,0,False
0,1739150297.8948402,542.6,126,0.4802,0.1446,0.1925,0.4802,0.1925,0.7228,7,None,None,42.73,None,None,sfc_cache_backup_p1_25,0,None,136.79999999999995,528.0,80,62,35,11,0,False
0,1739150298.924849,543.6,126,0.4837,0.1455,0.1925,0.4837,0.1925,0.7276,6,None,None,46.273,None,None,sfc_unique_backup_p4_24,0,None,136.79999999999995,528.0,80,62,35,11,0,False
0,1739150301.249432,545.9,126,0.4853,0.146,0.198,0.4853,0.198,0.7302,6,None,None,38.95,None,None,sfc_cache_backup_p4_24,0,None,136.79999999999995,528.0,80,62,35,11,0,False
0,1739150302.2031913,546.9,126,0.4662,0.137,0.198,0.4662,0.198,0.6851,5,None,None,35.115,None,None,sfc_unique_backup_p3_24,0,None,126.79999999999994,488.4,72,60,34,11,0,False
0,1739150303.3104491,548.0,126,0.4452,0.1294,0.2035,0.4452,0.2035,0.6471,5,None,None,35.621,None,None,sfc_cache_backup_p3_24,0,None,116.79999999999997,448.8,65,58,33,11,0,False
0,1739150304.4836104,549.2,126,0.426,0.1222,0.2035,0.426,0.2035,0.6108,5,None,None,133.544,None,None,sfc_unique_backup_p2_24,0,None,106.79999999999998,409.20000000000005,58,56,32,11,0,False
0,1739150305.942961,550.6,126,0.4022,0.1147,0.198,0.4022,0.198,0.5737,5,None,None,53.683,None,None,sfc_cache_backup_p2_24,0,None,100.13333333333331,382.8,59,54,31,10,0,False
0,1739150306.822338,551.5,126,0.4057,0.1155,0.198,0.4057,0.198,0.5776,5,None,None,58.927,None,None,sfc_unique_backup_p1_24,0,None,100.13333333333331,382.8,60,54,31,10,0,False
0,1739150307.792087,552.5,126,0.4074,0.116,0.2035,0.4074,0.2035,0.58,6,None,None,81.036,None,None,sfc_cache_backup_p1_24,0,None,100.13333333333331,382.8,61,54,31,10,0,False
0,1739150308.633627,553.3,126,0.4109,0.117,0.2035,0.4109,0.2035,0.5848,6,None,None,63.755,None,None,sfc_unique_backup_p4_23,0,None,100.13333333333331,382.8,61,54,31,10,0,False
0,1739150310.3156755,555.0,126,0.4112,0.1174,0.2035,0.4112,0.2035,0.5871,6,None,None,56.186,None,None,sfc_cache_backup_p4_23,0,None,101.79999999999998,389.4,64,54,31,10,0,False
0,1739150311.3834758,556.1,126,0.4147,0.1184,0.2035,0.4147,0.2035,0.5919,6,None,None,58.816,None,None,sfc_unique_backup_p3_23,0,None,101.79999999999998,389.4,65,54,31,10,0,False
0,1739150312.5400348,557.2,126,0.4149,0.1189,0.2035,0.4149,0.2035,0.5943,6,None,None,91.978,None,None,sfc_cache_backup_p3_23,0,None,103.46666666666664,396.00000000000006,68,54,31,10,0,False
0,1739150313.3064451,558.0,126,0.4184,0.1198,0.2035,0.4184,0.2035,0.5991,6,None,None,44.2,None,None,sfc_unique_backup_p2_23,0,None,103.46666666666664,396.00000000000006,69,54,31,10,0,False
0,1739150314.7136512,559.4,126,0.4187,0.1203,0.2035,0.4187,0.2035,0.6014,6,None,None,71.806,None,None,sfc_cache_backup_p2_23,0,None,105.13333333333331,402.6,72,54,31,10,0,False
0,1739150316.0692518,560.8,126,0.4222,0.1212,0.2035,0.4222,0.2035,0.6062,6,None,None,44.028,None,None,sfc_unique_backup_p1_23,0,None,105.13333333333331,402.6,73,54,31,10,0,False
0,1739150316.9476635,561.6,126,0.4225,0.1217,0.2035,0.4225,0.2035,0.6086,6,None,None,42.435,None,None,sfc_cache_backup_p1_23,0,None,106.79999999999998,409.20000000000005,76,54,31,10,0,False
0,1739150318.2123394,562.9,126,0.426,0.1225,0.2035,0.426,0.2035,0.6125,5,None,None,109.916,None,None,sfc_unique_backup_p4_22,0,None,106.79999999999998,409.20000000000005,76,54,31,10,0,False
0,1739150320.416152,565.1,126,0.4263,0.123,0.2035,0.4263,0.2035,0.6151,6,None,None,65.365,None,None,sfc_cache_backup_p4_22,0,None,108.46666666666664,415.80000000000007,79,54,31,10,0,False
0,1739150321.5582285,566.3,126,0.4298,0.1238,0.2035,0.4298,0.2035,0.6191,5,None,None,70.956,None,None,sfc_unique_backup_p3_22,0,None,108.46666666666664,415.80000000000007,80,54,31,10,0,False
0,1739150322.7530165,567.5,126,0.4301,0.1243,0.2035,0.4301,0.2035,0.6217,6,None,None,64.943,None,None,sfc_cache_backup_p3_22,0,None,110.1333333333333,422.4000000000001,83,54,31,10,0,False
0,1739150324.248191,568.9,126,0.4109,0.1174,0.2035,0.4109,0.2035,0.5869,5,None,None,61.319,None,None,sfc_unique_backup_p2_22,0,None,100.13333333333331,382.80000000000007,78,52,30,10,0,False
0,1739150325.199179,569.9,126,0.4112,0.1179,0.2035,0.4112,0.2035,0.5895,6,None,None,39.977,None,None,sfc_cache_backup_p2_22,0,None,101.79999999999997,389.4000000000001,81,52,30,10,0,False
