Vehicle ID,Coordenada X,Coordenada Y,Velocidade,Server Start,Server End
vehicle_438,6594,6843,54,10,26
vehicle_439,7316,5511,36,21,18
vehicle_44,7052,7309,45,16,14
vehicle_440,7201,6265,58,20,1
vehicle_441,8561,6550,39,25,23
vehicle_442,2185,7176,27,33,9
vehicle_444,6963,6210,46,15,28
vehicle_445,10084,9005,95,28,17
vehicle_446,7313,7126,0,17,30
vehicle_45,6266,8322,54,14,1
vehicle_46,5448,6473,62,17,34
vehicle_47,8376,7319,16,14,17
vehicle_48,5501,6500,37,16,1
vehicle_49,9800,8116,56,5,30
vehicle_11,7193,6280,65,7,31
vehicle_110,7035,3784,67,7,16
vehicle_111,7954,4560,64,6,16
vehicle_112,7253,6131,62,31,2
vehicle_113,6541,6505,57,34,28
vehicle_114,10600,9658,48,23,5
vehicle_115,6061,6598,57,4,1
vehicle_116,7248,7339,39,30,20
vehicle_117,6143,4555,47,6,16
vehicle_118,7259,6133,63,15,21
vehicle_119,6990,7530,61,29,19
vehicle_12,5835,7399,63,13,18
vehicle_120,5893,7397,65,3,31
vehicle_121,7203,3318,70,20,4
vehicle_122,7977,5400,62,22,5
vehicle_123,7279,8630,89,13,5
vehicle_124,6400,5729,32,21,4
vehicle_125,8916,8089,63,9,28
vehicle_126,7313,8560,71,11,11
vehicle_127,7069,7254,0,14,30
vehicle_128,6887,7097,62,7,17
vehicle_129,7009,7235,63,12,20
vehicle_13,8921,8099,69,27,30
vehicle_130,7062,7250,0,19,27
vehicle_131,7811,7770,62,27,21
vehicle_132,5884,7396,69,15,31
vehicle_133,7907,7782,47,20,29
vehicle_134,7264,7837,62,17,16
vehicle_135,8069,8196,52,22,20
vehicle_136,6137,5645,52,34,2
vehicle_137,8608,6620,33,21,25
vehicle_138,6606,7259,59,10,8
vehicle_139,7266,5509,62,21,1
vehicle_14,7094,7274,62,16,19
vehicle_140,7396,5983,61,20,12
vehicle_141,8633,6551,48,25,16
vehicle_142,2303,7102,71,33,19
vehicle_143,6964,5053,46,18,31
vehicle_144,7039,6579,60,15,8
vehicle_145,10133,9273,44,28,31
vehicle_146,7326,7160,30,17,10
vehicle_15,5837,7395,62,14,18
vehicle_16,9335,2851,70,17,16
vehicle_17,7665,5962,33,14,20
vehicle_18,6403,7242,67,16,16
vehicle_19,6949,6818,51,5,8
vehicle_21,7970,5532,34,7,6
vehicle_210,7386,5646,68,7,32
vehicle_211,7061,7277,34,6,3
vehicle_212,7398,5978,62,31,4
vehicle_213,6473,7238,41,34,31
vehicle_214,7067,7278,31,23,25
vehicle_215,7173,7311,72,4,31
vehicle_216,6397,7251,65,30,28
vehicle_217,7965,7786,65,6,29
vehicle_218,2026,8390,61,15,31
vehicle_219,6928,7149,61,29,32
vehicle_22,7573,5166,61,13,20
vehicle_220,6852,7735,60,3,11
vehicle_221,5634,6550,88,20,34
vehicle_222,7354,5575,67,22,32
vehicle_223,5485,6490,47,13,33
vehicle_224,7055,7248,0,21,29
vehicle_225,7410,5696,42,9,16
vehicle_226,7260,5443,47,11,18
vehicle_227,9767,7718,53,14,15
vehicle_228,6852,7102,50,7,17
vehicle_229,5462,6485,53,12,1
vehicle_23,6801,7506,68,27,28
vehicle_230,6513,6248,70,19,27
vehicle_231,11175,7902,0,27,26
vehicle_232,7960,7792,63,15,30
vehicle_233,7931,7790,57,20,28
vehicle_234,5870,6648,59,17,6
vehicle_235,8064,8188,50,22,15
vehicle_236,6148,5647,55,34,2
vehicle_237,7438,6573,61,21,17
vehicle_238,5513,7671,51,10,17
vehicle_239,7664,6226,42,21,7
vehicle_24,7302,7663,101,16,27
vehicle_240,7401,5976,60,20,23
vehicle_241,8210,7176,0,25,24
vehicle_242,2324,7084,63,33,19
vehicle_243,6973,5180,46,18,22
vehicle_244,7106,6445,78,15,34
vehicle_245,10150,9254,47,28,15
vehicle_246,7289,7123,34,17,11
vehicle_25,8704,7048,63,14,26
vehicle_26,6351,5695,58,17,27
vehicle_27,6940,6980,67,14,11
vehicle_28,6263,5376,63,16,16
vehicle_29,6714,7481,0,5,12
vehicle_31,6526,6825,66,7,19
vehicle_310,9875,8162,99,7,2
vehicle_311,6959,7620,0,6,25
vehicle_312,7171,3424,76,31,18
vehicle_313,8884,8078,53,34,28
vehicle_314,8860,2725,66,23,2
vehicle_315,7364,5879,0,4,23
vehicle_316,6458,7173,63,30,6
vehicle_317,6512,6228,58,6,34
vehicle_319,6933,7178,47,29,19
vehicle_32,6437,7247,62,13,7
vehicle_320,5518,6504,11,3,6
vehicle_321,6947,6846,57,20,30
vehicle_322,7386,5656,66,22,12
vehicle_323,7701,5089,58,13,4
vehicle_324,5437,6476,63,21,1
vehicle_325,7430,7134,100,9,30
vehicle_326,8697,7045,58,11,25
vehicle_327,7856,5375,63,14,5
vehicle_328,6793,7508,64,7,28
vehicle_329,7036,7421,63,12,13
vehicle_33,3869,6244,94,27,1
vehicle_330,8541,6863,45,19,25
vehicle_331,7810,7773,61,27,6
vehicle_332,6967,7826,38,15,13
vehicle_333,6878,7756,47,20,11
vehicle_334,7163,6332,54,17,10
vehicle_335,8092,8214,46,22,18
vehicle_336,4742,6375,75,34,9
vehicle_337,7964,4551,69,21,2
vehicle_338,6610,6839,60,10,20
vehicle_339,6957,6779,63,21,30
vehicle_34,8914,8099,66,16,27
vehicle_340,7399,5679,44,20,18
vehicle_341,8351,7274,73,25,28
vehicle_342,2203,7171,29,33,12
vehicle_343,6989,5044,51,18,17
vehicle_344,7057,6264,54,15,29
vehicle_345,10252,9146,10,28,30
vehicle_346,7326,7137,26,17,19
vehicle_35,9911,8865,62,14,2
vehicle_36,3378,8058,87,17,31
vehicle_38,9740,7755,55,16,28
vehicle_39,9755,8166,67,5,30
vehicle_41,8012,4385,65,7,2
vehicle_410,3868,6228,61,7,4
vehicle_411,6173,4689,63,6,8
vehicle_412,6526,6822,61,31,19
vehicle_413,6882,7940,47,34,5
vehicle_414,8917,8094,61,23,27
vehicle_415,6488,6273,72,4,16
vehicle_416,7255,6132,64,30,4
vehicle_417,6142,4536,65,6,16
vehicle_418,3757,6295,84,15,32
vehicle_419,6931,7145,58,29,4
vehicle_42,7352,5950,62,13,15
vehicle_420,7655,5992,66,3,22
vehicle_421,9629,8592,69,20,30
vehicle_422,5460,6481,57,22,1
vehicle_423,7243,6166,52,13,18
vehicle_424,6877,7092,54,21,19
vehicle_425,5531,7569,51,9,12
vehicle_426,7028,6606,63,11,8
vehicle_427,4498,6255,67,14,33
vehicle_428,6803,7511,69,7,28
vehicle_429,7850,5369,62,12,5
vehicle_43,7398,5684,55,27,12
vehicle_430,7683,5841,61,19,3
vehicle_431,7425,7681,69,27,22
vehicle_432,7854,6825,40,15,26
vehicle_433,7210,7330,58,20,13
vehicle_434,7950,7787,56,17,30
vehicle_435,8087,8206,47,22,2
vehicle_436,5786,5661,55,34,4
vehicle_437,7712,6169,26,21,14
vehicle_438,6612,6845,63,10,26
vehicle_439,7304,5508,43,21,18
vehicle_44,7056,7296,50,16,14
vehicle_440,7190,6279,63,20,1
vehicle_441,8548,6552,46,25,23
vehicle_442,2190,7179,22,33,9
vehicle_444,6974,6216,44,15,28
vehicle_445,10064,8988,95,28,17
vehicle_446,7311,7126,8,17,30
vehicle_45,6276,8310,56,14,1
vehicle_46,5430,6467,68,17,34
vehicle_47,8372,7316,18,14,17
vehicle_48,5490,6496,45,16,1
vehicle_49,9813,8127,63,5,30
vehicle_11,7184,6298,71,7,31
vehicle_110,7017,3781,66,7,16
vehicle_111,7960,4541,71,6,16
vehicle_112,7261,6113,70,31,2
vehicle_113,6555,6515,62,34,28
vehicle_114,10610,9649,50,23,5
vehicle_115,6044,6605,63,4,1
vehicle_116,7236,7335,47,30,20
vehicle_117,6142,4540,56,6,16
vehicle_118,7266,6116,68,15,21
vehicle_119,6995,7512,68,29,19
vehicle_12,5854,7394,72,13,18
vehicle_120,5874,7402,72,3,31
vehicle_121,7220,3308,71,20,4
vehicle_122,7995,5400,68,22,5
vehicle_123,7282,8606,86,13,5
vehicle_124,6411,5728,39,21,4
vehicle_125,8931,8097,61,9,28
vehicle_126,7313,8580,71,11,11
vehicle_127,7069,7254,0,14,30
vehicle_128,6901,7095,48,7,17
vehicle_129,6990,7229,70,12,20
vehicle_13,8940,8109,77,27,30
vehicle_130,7062,7250,0,19,27
vehicle_131,7792,7766,71,27,21
vehicle_132,5863,7401,77,15,31
vehicle_133,7922,7785,55,20,29
vehicle_134,7262,7819,67,17,16
vehicle_135,8058,8186,54,22,20
vehicle_136,6152,5643,54,34,2
vehicle_137,8606,6629,35,21,25
vehicle_138,6613,7276,66,10,8
vehicle_139,7247,5511,70,21,1
vehicle_14,7077,7267,67,16,19
vehicle_140,7393,5966,62,20,12
vehicle_141,8647,6559,56,25,16
vehicle_142,2320,7091,73,33,19
vehicle_143,6951,5057,47,18,31
vehicle_144,7032,6596,66,15,8
vehicle_145,10126,9282,39,28,31
vehicle_146,7325,7170,36,17,10
vehicle_15,5855,7390,69,14,18
vehicle_16,9323,2837,68,17,16
vehicle_17,7662,5973,41,14,20
vehicle_18,6423,7237,72,16,16
vehicle_19,6947,6835,59,5,8
vehicle_21,7958,5531,42,7,6
vehicle_210,7378,5627,74,7,32
vehicle_211,7062,7272,21,6,3
vehicle_212,7396,5961,60,31,4
vehicle_213,6460,7241,48,34,31
vehicle_214,7069,7273,20,23,25
vehicle_215,7153,7302,79,4,31
vehicle_216,6417,7246,73,30,28
vehicle_217,7985,7790,72,6,29
vehicle_218,2007,8391,67,15,31
vehicle_219,6927,7132,58,29,32
vehicle_22,7555,5168,66,13,20
vehicle_220,6841,7726,48,3,11
vehicle_221,5612,6541,86,20,34
vehicle_222,7347,5556,72,22,32
vehicle_223,5471,6485,54,13,33
vehicle_224,7055,7248,0,21,29
vehicle_225,7405,5683,48,9,16
vehicle_226,7265,5431,46,11,18
vehicle_227,9777,7707,53,14,15
vehicle_228,6867,7100,56,7,17
vehicle_229,5447,6480,60,12,1
vehicle_23,6819,7517,76,27,28
vehicle_230,6507,6268,77,19,27
vehicle_231,11175,7902,0,27,26
vehicle_232,7980,7795,70,15,30
vehicle_233,7949,7793,66,20,28
vehicle_234,5854,6641,64,17,6
vehicle_235,8054,8179,48,22,15
vehicle_236,6162,5649,56,34,2
vehicle_237,7432,6590,67,21,17
vehicle_238,5527,7672,51,10,17
vehicle_239,7655,6234,42,21,7
vehicle_24,7328,7668,96,16,27
vehicle_240,7398,5958,66,20,23
vehicle_241,8210,7176,0,25,24
vehicle_242,2338,7074,60,33,19
vehicle_243,6977,5193,47,18,22
vehicle_244,7096,6464,78,15,34
vehicle_245,10142,9264,47,28,15
vehicle_246,7278,7122,40,17,11
vehicle_25,8724,7046,71,14,26
vehicle_26,6360,5711,66,17,27
vehicle_27,6938,7001,75,14,11
vehicle_28,6260,5357,69,16,16
vehicle_29,6714,7481,0,5,12
vehicle_31,6545,6829,71,7,19
vehicle_310,9850,8154,95,7,2
vehicle_311,6959,7620,0,6,25
vehicle_312,7178,3444,77,31,18
vehicle_313,8899,8085,57,34,28
vehicle_314,8846,2739,73,23,2
vehicle_315,7364,5879,0,4,23
vehicle_316,6447,7157,71,30,6
vehicle_317,6507,6245,65,6,34
vehicle_319,6932,7163,53,29,19
vehicle_32,6418,7252,71,13,7
vehicle_320,5518,6504,1,3,6
vehicle_321,6946,6864,64,20,30
vehicle_322,7379,5638,73,22,12
vehicle_323,7712,5074,67,13,4
vehicle_324,5418,6471,70,21,1
vehicle_325,7445,7112,99,9,30
vehicle_326,8712,7045,54,11,25
vehicle_327,7872,5385,67,14,5
vehicle_328,6809,7518,69,7,28
vehicle_329,7030,7440,72,12,13
vehicle_33,3847,6247,77,27,1
vehicle_330,8541,6876,45,19,25
vehicle_331,7794,7770,62,27,6
vehicle_332,6970,7835,36,15,13
vehicle_333,6869,7748,46,20,11
vehicle_334,7156,6347,61,17,10
vehicle_335,8081,8206,46,22,18
vehicle_336,4765,6378,84,34,9
vehicle_337,7971,4531,75,21,2
vehicle_338,6629,6842,68,10,20
vehicle_339,6953,6796,65,21,30
vehicle_34,8933,8109,74,16,27
vehicle_340,7394,5666,51,20,18
vehicle_341,8366,7291,81,25,28
vehicle_342,2212,7165,36,33,12
vehicle_343,6975,5049,50,18,17
vehicle_344,7070,6271,53,15,29
vehicle_345,10258,9146,16,28,30
vehicle_346,7326,7134,12,17,19
vehicle_35,9897,8853,69,14,2
vehicle_36,3354,8064,87,17,31
vehicle_38,9748,7741,55,16,28
vehicle_39,9751,8185,69,5,30
vehicle_41,8019,4366,72,7,2
vehicle_410,3886,6226,68,7,4
vehicle_411,6176,4709,71,6,8
vehicle_412,6545,6826,70,31,19
vehicle_413,6891,7929,53,34,5
vehicle_414,8934,8102,67,23,27
vehicle_415,6495,6252,81,4,16
vehicle_416,7263,6117,63,30,4
vehicle_417,6141,4517,70,6,16
vehicle_418,3774,6282,78,15,32
vehicle_419,6930,7127,63,29,4
vehicle_42,7344,5967,69,13,15
vehicle_420,7651,6012,71,3,22
vehicle_421,9644,8605,74,20,30
vehicle_422,5443,6475,65,22,1
vehicle_423,7250,6151,58,13,18
vehicle_424,6893,7090,60,21,19
vehicle_425,5529,7554,53,9,12
vehicle_426,7021,6623,69,11,8
vehicle_427,4482,6244,72,14,33
vehicle_428,6821,7522,78,7,28
vehicle_429,7865,5376,61,12,5
vehicle_43,7392,5671,54,27,12
vehicle_430,7684,5823,67,19,3
vehicle_431,7425,7700,70,27,22
vehicle_432,7859,6833,34,15,26
vehicle_433,7194,7322,65,20,13
vehicle_434,7968,7790,64,17,30
vehicle_435,8076,8198,46,22,2
vehicle_436,5802,5663,56,34,4
vehicle_437,7712,6178,34,21,14
vehicle_438,6631,6848,71,10,26
vehicle_439,7290,5506,50,21,18
vehicle_44,7058,7287,34,16,14
vehicle_440,7181,6296,70,20,1
vehicle_441,8533,6554,55,25,23
vehicle_442,2196,7177,24,33,9
vehicle_444,6984,6222,44,15,28
vehicle_445,10045,8971,94,28,17
vehicle_446,7306,7125,17,17,30
vehicle_45,6285,8297,56,14,1
vehicle_46,5409,6463,77,17,34
vehicle_47,8367,7312,23,14,17
vehicle_48,5476,6490,54,16,1
vehicle_49,9830,8136,70,5,30
vehicle_11,7174,6317,78,7,31
vehicle_110,6999,3778,64,7,16
vehicle_111,7968,4520,81,6,16
vehicle_112,7270,6094,77,31,2
vehicle_113,6569,6529,70,34,28
vehicle_114,10619,9639,48,23,5
vehicle_115,6026,6612,70,4,1
vehicle_116,7222,7329,53,30,20
vehicle_117,6141,4523,61,6,16
vehicle_118,7273,6103,55,15,21
vehicle_119,6998,7491,74,29,19
vehicle_12,5875,7388,79,13,18
vehicle_120,5853,7407,77,3,31
vehicle_121,7236,3299,69,20,4
vehicle_122,8016,5401,73,22,5
vehicle_123,7285,8581,89,13,5
vehicle_124,6423,5726,45,21,4
vehicle_125,8947,8105,67,9,28
vehicle_126,7315,8595,55,11,11
vehicle_127,7069,7254,0,14,30
vehicle_128,6909,7094,32,7,17
vehicle_129,6970,7224,76,12,20
vehicle_13,8960,8120,83,27,30
vehicle_130,7062,7250,0,19,27
vehicle_131,7771,7762,78,27,21
vehicle_132,5840,7407,85,15,31
vehicle_133,7938,7788,61,20,29
vehicle_134,7258,7799,73,17,16
vehicle_135,8046,8176,56,22,20
vehicle_136,6165,5645,52,34,2
vehicle_137,8600,6637,36,21,25
vehicle_138,6621,7292,63,10,8
vehicle_139,7226,5513,75,21,1
vehicle_14,7058,7259,76,16,19
vehicle_140,7390,5950,60,20,12
vehicle_141,8663,6566,62,25,16
vehicle_142,2336,7079,71,33,19
vehicle_143,6939,5062,49,18,31
vehicle_144,7024,6614,71,15,8
vehicle_145,10122,9287,24,28,31
vehicle_146,7323,7181,43,17,10
vehicle_15,5875,7385,75,14,18
vehicle_16,9308,2825,67,17,16
vehicle_17,7658,5986,49,14,20
vehicle_18,6444,7232,78,16,16
vehicle_19,6946,6852,64,5,8
vehicle_21,7945,5531,50,7,6
vehicle_210,7370,5607,81,7,32
vehicle_211,7063,7270,5,6,3
vehicle_212,7392,5943,66,31,4
vehicle_213,6444,7245,57,34,31
vehicle_214,7069,7272,3,23,25
vehicle_215,7132,7292,85,4,31
vehicle_216,6438,7240,81,30,28
vehicle_217,8005,7793,75,6,29
vehicle_218,1986,8392,76,15,31
vehicle_219,6926,7114,65,29,32
vehicle_22,7535,5171,71,13,20
vehicle_220,6831,7718,45,3,11
vehicle_221,5589,6532,88,20,34
vehicle_222,7339,5535,81,22,32
vehicle_223,5454,6479,63,13,33
vehicle_224,7055,7248,0,21,29
vehicle_225,7399,5669,55,9,16
vehicle_226,7268,5419,46,11,18
vehicle_227,9784,7695,50,14,15
vehicle_228,6883,7098,56,7,17
vehicle_229,5429,6474,69,12,1
vehicle_23,6836,7527,73,27,28
vehicle_230,6500,6291,85,19,27
vehicle_231,11175,7902,0,27,26
vehicle_232,8001,7798,77,15,30
vehicle_233,7969,7797,73,20,28
vehicle_234,5836,6634,70,17,6
vehicle_235,8044,8170,47,22,15
vehicle_236,6179,5643,63,34,2
vehicle_237,7426,6609,72,21,17
vehicle_238,5537,7673,36,10,17
vehicle_239,7647,6242,41,21,7
vehicle_24,7355,7672,97,16,27
vehicle_240,7395,5940,64,20,23
vehicle_241,8210,7176,0,25,24
vehicle_242,2352,7065,61,33,19
vehicle_243,6981,5204,44,18,22
vehicle_244,7085,6484,80,15,34
vehicle_245,10134,9272,40,28,15
vehicle_246,7268,7127,48,17,11
vehicle_25,8745,7053,78,14,26
vehicle_26,6370,5728,71,17,27
vehicle_27,6937,7022,75,14,11
vehicle_28,6256,5335,78,16,16
vehicle_29,6714,7481,0,5,12
vehicle_31,6566,6834,76,7,19
vehicle_310,9824,8144,99,7,2
vehicle_311,6959,7620,0,6,25
vehicle_312,7185,3465,78,31,18
vehicle_313,8914,8095,65,34,28
vehicle_314,8831,2754,78,23,2
vehicle_315,7364,5879,0,4,23
vehicle_316,6436,7138,79,30,6
vehicle_317,6501,6265,73,6,34
vehicle_319,6931,7147,61,29,19
vehicle_32,6396,7258,80,13,7
vehicle_320,5518,6504,0,3,6
vehicle_321,6945,6885,73,20,30
vehicle_322,7371,5618,78,22,12
vehicle_323,7724,5058,74,13,4
vehicle_324,5397,6468,75,21,1
vehicle_325,7472,7110,100,9,30
vehicle_326,8722,7046,38,11,25
vehicle_327,7887,5397,70,14,5
vehicle_328,6827,7530,78,7,28
vehicle_329,7024,7461,78,12,13
vehicle_33,3830,6249,61,27,1
vehicle_330,8541,6889,46,19,25
vehicle_331,7775,7766,67,27,6
vehicle_332,6965,7843,34,15,13
vehicle_333,6861,7742,34,20,11
vehicle_334,7147,6364,70,17,10
vehicle_335,8071,8198,50,22,18
vehicle_336,4787,6382,80,34,9
vehicle_337,7977,4511,76,21,2
vehicle_338,6650,6845,76,10,20
vehicle_339,6950,6815,69,21,30
vehicle_34,8953,8119,82,16,27
vehicle_340,7385,5652,59,20,18
vehicle_341,8384,7305,85,25,28
vehicle_342,2221,7158,41,33,12
vehicle_343,6962,5054,51,18,17
vehicle_344,7080,6277,42,15,29
vehicle_345,10264,9148,21,28,30
vehicle_346,7329,7133,11,17,19
vehicle_35,9881,8839,74,14,2
vehicle_36,3331,8070,85,17,31
vehicle_38,9757,7728,59,16,28
vehicle_39,9750,8203,66,5,30
vehicle_41,8026,4345,80,7,2
vehicle_410,3907,6223,76,7,4
vehicle_411,6179,4730,77,6,8
vehicle_412,6566,6830,78,31,19
vehicle_413,6902,7916,61,34,5
vehicle_414,8952,8112,76,23,27
vehicle_415,6502,6230,85,4,16
vehicle_416,7271,6099,71,30,4
vehicle_417,6139,4496,76,6,16
vehicle_418,3781,6266,64,15,32
vehicle_419,6928,7107,72,29,4
vehicle_42,7334,5986,77,13,15
vehicle_420,7653,6033,73,3,22
vehicle_421,9661,8620,79,20,30
vehicle_422,5424,6466,72,22,1
vehicle_423,7258,6135,64,13,18
vehicle_424,6905,7088,44,21,19
vehicle_425,5527,7539,54,9,12
vehicle_426,7013,6643,76,11,8
vehicle_427,4464,6230,80,14,33
vehicle_428,6839,7533,76,7,28
vehicle_429,7879,5386,62,12,5
vehicle_43,7388,5661,37,27,12
vehicle_430,7684,5802,73,19,3
vehicle_431,7426,7720,71,27,22
vehicle_432,7861,6838,18,15,26
vehicle_433,7176,7313,71,20,13
vehicle_434,7987,7793,69,17,30
vehicle_435,8067,8190,46,22,2
vehicle_436,5817,5663,56,34,4
vehicle_437,7706,6186,36,21,14
vehicle_438,6653,6852,80,10,26
vehicle_439,7274,5505,58,21,18
vehicle_44,7060,7281,23,16,14
vehicle_440,7171,6316,80,20,1
vehicle_441,8516,6555,62,25,23
vehicle_442,2202,7171,31,33,9
vehicle_444,6996,6228,46,15,28
vehicle_445,10025,8954,92,28,17
vehicle_446,7300,7124,23,17,30
vehicle_45,6293,8284,57,14,1
vehicle_46,5387,6460,79,17,34
vehicle_47,8360,7307,30,14,17
vehicle_48,5460,6484,62,16,1
vehicle_49,9851,8144,78,5,30
vehicle_11,7164,6338,84,7,31
vehicle_110,6981,3775,68,7,16
vehicle_111,7974,4501,70,6,16
vehicle_112,7281,6073,84,31,2
vehicle_113,6587,6541,77,34,28
vehicle_114,10628,9628,49,23,5
vehicle_115,6007,6620,76,4,1
vehicle_116,7208,7321,58,30,20
vehicle_117,6140,4504,70,6,16
vehicle_118,7278,6093,39,15,21
vehicle_119,7005,7470,82,29,19
vehicle_12,5898,7382,84,13,18
vehicle_120,5830,7414,86,3,31
vehicle_121,7253,3292,67,20,4
vehicle_122,8037,5405,76,22,5
vehicle_123,7287,8556,90,13,5
vehicle_124,6439,5725,54,21,4
vehicle_125,8965,8115,72,9,28
vehicle_126,7314,8605,39,11,11
vehicle_127,7069,7254,0,14,30
vehicle_128,6915,7093,18,7,17
vehicle_129,6952,7216,74,12,20
vehicle_13,8981,8130,83,27,30
vehicle_130,7062,7250,0,19,27
vehicle_131,7748,7757,84,27,21
vehicle_132,5816,7414,91,15,31
vehicle_133,7957,7791,69,20,29
vehicle_134,7254,7777,80,17,16
vehicle_135,8034,8166,55,22,20
vehicle_136,6179,5643,50,34,2
vehicle_137,8593,6643,34,21,25
vehicle_138,6628,7308,65,10,8
vehicle_139,7203,5517,84,21,1
vehicle_14,7035,7251,85,16,19
vehicle_140,7388,5936,52,20,12
vehicle_141,8679,6577,71,25,16
vehicle_142,2353,7068,72,33,19
vehicle_143,6926,5066,47,18,31
vehicle_144,7016,6634,77,15,8
vehicle_145,10120,9289,12,28,31
vehicle_146,7321,7195,50,17,10
vehicle_15,5896,7379,78,14,18
vehicle_16,9295,2812,68,17,16
vehicle_17,7653,6001,55,14,20
vehicle_18,6460,7228,62,16,16
vehicle_19,6945,6872,71,5,8
vehicle_21,7928,5534,59,7,6
vehicle_210,7361,5584,88,7,32
vehicle_211,7063,7270,1,6,3
vehicle_212,7390,5929,51,31,4
vehicle_213,6428,7249,62,34,31
vehicle_214,7069,7272,0,23,25
vehicle_215,7108,7281,94,4,31
vehicle_216,6456,7235,67,30,28
vehicle_217,8026,7796,76,6,29
vehicle_218,1963,8393,83,15,31
vehicle_219,6924,7094,72,29,32
vehicle_22,7514,5174,74,13,20
vehicle_220,6821,7710,47,3,11
vehicle_221,5568,6524,79,20,34
vehicle_222,7332,5511,87,22,32
vehicle_223,5435,6472,71,13,33
vehicle_224,7055,7248,0,21,29
vehicle_225,7392,5654,60,9,16
vehicle_226,7269,5406,47,11,18
vehicle_227,9789,7681,53,14,15
vehicle_228,6894,7096,40,7,17
vehicle_229,5409,6470,74,12,1
vehicle_23,6854,7538,75,27,28
vehicle_230,6493,6315,90,19,27
vehicle_231,11175,7902,0,27,26
vehicle_232,8025,7799,86,15,30
vehicle_233,7991,7800,80,20,28
vehicle_234,5816,6626,78,17,6
vehicle_235,8034,8161,49,22,15
vehicle_236,6198,5642,70,34,2
vehicle_237,7421,6630,77,21,17
vehicle_238,5543,7673,21,10,17
vehicle_239,7642,6247,25,21,7
vehicle_24,7382,7677,99,16,27
vehicle_240,7393,5927,47,20,23
vehicle_241,8210,7176,0,25,24
vehicle_242,2366,7055,62,33,19
vehicle_243,6990,5212,46,18,22
vehicle_244,7075,6502,76,15,34
vehicle_245,10129,9279,29,28,15
vehicle_246,7266,7141,51,17,11
vehicle_25,8767,7062,84,14,26
vehicle_26,6385,5743,77,17,27
vehicle_27,6936,7043,76,14,11
vehicle_28,6253,5313,80,16,16
vehicle_29,6714,7481,0,5,12
vehicle_31,6588,6838,82,7,19
vehicle_310,9801,8130,99,7,2
vehicle_311,6959,7620,0,6,25
vehicle_312,7190,3485,75,31,18
vehicle_313,8932,8105,74,34,28
vehicle_314,8814,2771,84,23,2
vehicle_315,7364,5879,0,4,23
vehicle_316,6423,7117,88,30,6
vehicle_317,6495,6286,81,6,34
vehicle_319,6930,7127,70,29,19
vehicle_32,6373,7264,85,13,7
vehicle_320,5518,6504,0,3,6
vehicle_321,6944,6907,82,20,30
vehicle_322,7362,5595,88,22,12
vehicle_323,7737,5039,81,13,4
vehicle_324,5374,6466,85,21,1
vehicle_325,7491,7093,99,9,30
vehicle_326,8728,7044,23,11,25
vehicle_327,7905,5402,66,14,5
vehicle_328,6847,7541,80,7,28
vehicle_329,7017,7483,84,12,13
vehicle_33,3818,6246,46,27,1
vehicle_330,8540,6902,47,19,25
vehicle_331,7755,7762,76,27,6
vehicle_332,6959,7852,38,15,13
vehicle_333,6854,7741,27,20,11
vehicle_334,7137,6383,75,17,10
vehicle_335,8061,8189,46,22,18
vehicle_336,4809,6385,83,34,9
vehicle_337,7984,4491,75,21,2
vehicle_338,6673,6849,84,10,20
vehicle_339,6947,6835,68,21,30
vehicle_34,8975,8131,89,16,27
vehicle_340,7379,5637,65,20,18
vehicle_341,8404,7320,88,25,28
vehicle_342,2232,7151,49,33,12
vehicle_343,6949,5058,48,18,17
vehicle_344,7087,6279,26,15,29
vehicle_345,10270,9153,27,28,30
vehicle_346,7329,7136,10,17,19
vehicle_35,9865,8824,79,14,2
vehicle_36,3309,8076,84,17,31
vehicle_38,9768,7717,55,16,28
vehicle_39,9750,8222,67,5,30
vehicle_41,8033,4322,87,7,2
vehicle_410,3928,6220,78,7,4
vehicle_411,6183,4753,82,6,8
vehicle_412,6587,6835,76,31,19
vehicle_413,6914,7901,69,34,5
vehicle_414,8973,8122,83,23,27
vehicle_415,6508,6207,86,4,16
vehicle_416,7281,6079,80,30,4
vehicle_417,6137,4474,79,6,16
vehicle_418,3787,6253,49,15,32
vehicle_419,6928,7086,79,29,4
vehicle_42,7325,6005,78,13,15
vehicle_420,7657,6053,75,3,22
vehicle_421,9678,8635,83,20,30
vehicle_422,5403,6462,78,22,1
vehicle_423,7262,6117,65,13,18
vehicle_424,6912,7087,27,21,19
vehicle_425,5524,7526,51,9,12
vehicle_426,7004,6665,84,11,8
vehicle_427,4445,6216,86,14,33
vehicle_428,6858,7544,76,7,28
vehicle_429,7894,5397,64,12,5
vehicle_43,7384,5650,44,27,12
vehicle_430,7684,5782,73,19,3
vehicle_431,7426,7739,69,27,22
vehicle_432,7865,6843,24,15,26
vehicle_433,7157,7304,77,20,13
vehicle_434,8007,7796,75,17,30
vehicle_435,8057,8182,46,22,2
vehicle_436,5832,5663,54,34,4
vehicle_437,7698,6194,41,21,14
vehicle_438,6678,6857,89,10,26
vehicle_439,7261,5506,47,21,18
vehicle_44,7060,7279,7,16,14
vehicle_440,7161,6337,85,20,1
vehicle_441,8497,6558,69,25,23
vehicle_442,2211,7165,40,33,9
vehicle_444,7007,6235,46,15,28
vehicle_445,10009,8940,76,28,17
vehicle_446,7293,7123,28,17,30
vehicle_45,6302,8271,56,14,1
