crash_trial,sfc_id,vnf_id,recover_success,backup_success,backup_efficient,latency_diff,latency_deg,resource_deg,time_to_recover
32,sfc_cache_p2_35,unknown,False,False,0,0,0,0,0
32,sfc_unique_p5_37,unknown,False,False,0,0,0,0,0
33,sfc_unique_p2_37,unknown,False,False,0,0,0,0,0
33,sfc_unique_p1_40,unknown,False,False,0,0,0,0,0
34,sfc_cache_p4_37,unknown,False,False,0,0,0,0,0
35,sfc_unique_p3_40,unknown,False,False,0,0,0,0,0
36,sfc_cache_p1_42,unknown,False,False,0,0,0,0,0
37,sfc_cache_p5_38,unknown,False,False,0,0,0,0,0
37,sfc_cache_p1_44,unknown,False,False,0,0,0,0,0
37,sfc_cache_p4_42,unknown,False,False,0,0,0,0,0
37,sfc_cache_p2_43,unknown,False,False,0,0,0,0,0
37,sfc_cache_p2_42,unknown,False,False,0,0,0,0,0
38,sfc_unique_p2_40,unknown,False,False,0,0,0,0,0
38,sfc_cache_p3_45,unknown,False,False,0,0,0,0,0
39,sfc_cache_p6_42,unknown,False,False,0,0,0,0,0
39,sfc_cache_p1_46,unknown,False,False,0,0,0,0,0
39,sfc_unique_p3_43,unknown,False,False,0,0,0,0,0
39,sfc_unique_p5_42,unknown,False,False,0,0,0,0,0
