No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,energy_consumption
0,1761671329.0383463,114.1,31,0.4457,0.4419,0.3202,0.3493,77.2215,44.1866,34.9259,12.0966,0.0,0.0,13.86,None,None,5.186,True,None,sfc_unique_p1_7,0,None,111.3,32.66,759.0,93,74,0,0,0,False,100.0,11.184999999999999,2.3695945945945946,6.243243243243243,2764.6151826695195
0,1761671329.063251,114.2,32,0.4556,0.4419,0.3324,0.3493,79.1298,44.1866,34.9259,12.84,0.0,0.0,8.1,None,None,5.459,True,None,sfc_cache_p2_7,0,None,115.3,32.66,792.0,95,76,0,0,0,False,100.0,11.24592105263158,2.307236842105263,6.078947368421052,2773.1525238532813
0,1761671329.0636096,114.2,32,0.4556,0.4419,0.3324,0.3493,79.1298,44.1866,34.9259,12.84,0.0,0.0,17.15,None,None,5.124,True,None,sfc_unique_p2_7,0,None,115.3,32.66,792.0,95,76,0,0,0,False,100.0,11.24592105263158,2.307236842105263,6.078947368421052,2773.1525238532813
0,1761671329.089344,114.2,33,0.4608,0.4637,0.3436,0.3493,80.1017,46.3713,34.9259,13.5546,0.0,0.0,9.77,None,None,6.052,True,None,sfc_cache_p3_7,0,None,119.3,32.66,825.0,98,78,0,0,0,False,100.0,11.192564102564102,2.3592307692307695,5.923076923076923,2788.0143873419056
0,1761671329.089772,114.2,33,0.4608,0.4637,0.3436,0.3493,80.1017,46.3713,34.9259,13.5546,0.0,0.0,14.21,None,None,5.372,True,None,sfc_unique_p3_7,0,None,119.3,32.66,825.0,98,78,0,0,0,False,100.0,11.192564102564102,2.3592307692307695,5.923076923076923,2788.0143873419056
0,1761671329.1112247,114.2,34,0.4596,0.5082,0.3531,0.3493,80.1017,50.824,34.9259,14.1525,0.0,0.0,8.15,None,None,5.318,True,None,sfc_cache_p4_7,0,None,123.3,32.66,858.0,100,80,0,0,0,False,100.0,11.029375,2.521125,5.775,2825.9938022931515
0,1761671329.1115897,114.2,34,0.4596,0.5082,0.3531,0.3493,80.1017,50.824,34.9259,14.1525,0.0,0.0,11.76,None,None,5.225,True,None,sfc_unique_p4_7,0,None,123.3,32.66,858.0,100,80,0,0,0,False,100.0,11.029375,2.521125,5.775,2825.9938022931515
0,1761671329.133217,114.2,35,0.46,0.5528,0.367,0.3493,80.1017,55.2767,34.9259,14.8119,0.0,0.0,9.23,None,None,5.52,True,None,sfc_cache_p5_7,0,None,127.3,32.66,891.0,103,82,0,0,0,False,100.0,10.874146341463415,2.6751219512195124,5.634146341463414,2838.182318002794
0,1761671329.1336343,114.2,35,0.46,0.5528,0.367,0.3493,80.1017,55.2767,34.9259,14.8119,0.0,0.0,12.83,None,None,5.185,True,None,sfc_unique_p5_7,0,None,127.3,32.66,891.0,103,82,0,0,0,False,100.0,10.874146341463415,2.6751219512195124,5.634146341463414,2838.182318002794
0,1761671329.161111,114.3,36,0.4657,0.5637,0.3863,0.3493,82.01,56.3678,34.9259,14.9369,0.0,0.0,6.6,None,None,6.017,True,None,sfc_cache_p6_7,0,None,131.3,32.66,924.0,106,84,0,0,0,False,100.0,10.885119047619048,2.6629761904761904,5.5,2849.4695817152206
0,1761671329.1615133,114.3,36,0.4657,0.5637,0.3863,0.3493,82.01,56.3678,34.9259,14.9369,0.0,0.0,15.67,None,None,5.28,True,None,sfc_unique_p6_7,0,None,131.3,32.66,924.0,106,84,0,0,0,False,100.0,10.885119047619048,2.6629761904761904,5.5,2849.4695817152206
0,1761671333.1569502,118.3,36,0.4646,0.5864,0.3927,0.3742,80.4624,58.6357,37.4206,15.9321,0.0,0.0,9.56,None,None,6.03,True,None,sfc_cache_p1_1,0,None,127.3,32.66,891.0,105,84,0,0,0,False,100.0,10.825595238095238,2.7701190476190476,5.892857142857143,2870.8045817152206
0,1761671333.1573884,118.3,36,0.4646,0.5864,0.3927,0.3742,80.4624,58.6357,37.4206,15.9321,0.0,0.0,16.62,None,None,5.299,True,None,sfc_unique_p1_1,0,None,127.3,32.66,891.0,105,84,0,0,0,False,100.0,10.825595238095238,2.7701190476190476,5.892857142857143,2870.8045817152206
0,1761671338.1605065,123.3,36,0.4646,0.5864,0.3939,0.3742,79.4548,58.6357,37.4206,16.8368,0.0,0.0,10.54,None,None,6.043,True,None,sfc_cache_p5_1,0,None,127.3,32.66,891.0,105,84,0,0,0,False,100.0,10.825595238095238,2.7701190476190476,5.892857142857143,2870.8045817152206
0,1761671338.1609452,123.3,36,0.4646,0.5864,0.3939,0.3742,79.4548,58.6357,37.4206,16.8368,0.0,0.0,15.9,None,None,5.81,True,None,sfc_unique_p5_1,0,None,127.3,32.66,891.0,105,84,0,0,0,False,100.0,10.825595238095238,2.7701190476190476,5.892857142857143,2870.8045817152206
0,1761671347.0636497,132.2,36,0.4171,0.5553,0.3493,0.2994,67.8625,55.5287,29.9365,15.7101,0.0,0.0,8.26,None,None,5.974,True,None,sfc_cache_p1_8,0,None,119.3,32.66,825.0,95,74,0,0,0,False,100.0,10.46864864864865,2.977837837837838,5.351351351351352,2778.346425856994
0,1761671347.0640543,132.2,36,0.4171,0.5553,0.3493,0.2994,67.8625,55.5287,29.9365,15.7101,0.0,0.0,12.36,None,None,4.98,True,None,sfc_unique_p1_8,0,None,119.3,32.66,825.0,95,74,0,0,0,False,100.0,10.46864864864865,2.977837837837838,5.351351351351352,2778.346425856994
0,1761671347.090581,132.2,37,0.4259,0.5553,0.3576,0.2994,69.7708,55.5287,29.9365,16.275,0.0,0.0,8.79,None,None,5.364,True,None,sfc_cache_p2_8,0,None,123.3,32.66,858.0,98,76,0,0,0,False,100.0,10.548421052631578,2.8994736842105264,5.2105263157894735,2793.848568714137
0,1761671347.091,132.2,37,0.4259,0.5553,0.3576,0.2994,69.7708,55.5287,29.9365,16.275,0.0,0.0,12.9,None,None,5.036,True,None,sfc_unique_p2_8,0,None,123.3,32.66,858.0,98,76,0,0,0,False,100.0,10.548421052631578,2.8994736842105264,5.2105263157894735,2793.848568714137
0,1761671347.1122835,132.2,38,0.4359,0.5553,0.366,0.2994,71.6791,55.5287,29.9365,16.919,0.0,0.0,10.23,None,None,5.116,True,None,sfc_cache_p3_8,0,None,127.3,32.66,891.0,101,78,0,0,0,False,100.0,10.624102564102564,2.8251282051282054,5.076923076923077,2800.128568714137
0,1761671347.1126227,132.2,38,0.4359,0.5553,0.366,0.2994,71.6791,55.5287,29.9365,16.919,0.0,0.0,14.89,None,None,5.264,True,None,sfc_unique_p3_8,0,None,127.3,32.66,891.0,101,78,0,0,0,False,100.0,10.624102564102564,2.8251282051282054,5.076923076923077,2800.128568714137
0,1761671347.1342337,132.2,39,0.4443,0.5553,0.3785,0.2994,73.5874,55.5287,29.9365,17.429,0.0,0.0,10.12,None,None,5.224,True,None,sfc_cache_p4_8,0,None,131.3,32.66,924.0,103,80,0,0,0,False,100.0,10.696,2.7545,4.95,2809.5311379758614
0,1761671347.1346278,132.2,39,0.4443,0.5553,0.3785,0.2994,73.5874,55.5287,29.9365,17.429,0.0,0.0,14.9,None,None,5.444,True,None,sfc_unique_p4_8,0,None,131.3,32.66,924.0,103,80,0,0,0,False,100.0,10.696,2.7545,4.95,2809.5311379758614
0,1761671347.1573362,132.3,40,0.451,0.5553,0.391,0.2994,75.4957,55.5287,29.9365,17.8056,0.0,0.0,8.96,None,None,5.255,True,None,sfc_cache_p5_8,0,None,135.3,32.66,957.0,106,82,0,0,0,False,100.0,10.764390243902438,2.687317073170732,4.829268292682927,2826.3651358090137
0,1761671347.1577616,132.3,40,0.451,0.5553,0.391,0.2994,75.4957,55.5287,29.9365,17.8056,0.0,0.0,13.09,None,None,5.603,True,None,sfc_unique_p5_8,0,None,135.3,32.66,957.0,106,82,0,0,0,False,100.0,10.764390243902438,2.687317073170732,4.829268292682927,2826.3651358090137
0,1761671347.1838531,132.3,41,0.4589,0.5553,0.4035,0.2994,77.404,55.5287,29.9365,18.2675,0.0,0.0,10.2,None,None,5.491,True,None,sfc_cache_p6_8,0,None,139.3,32.66,990.0,109,84,0,0,0,False,100.0,10.82952380952381,2.6233333333333335,4.714285714285714,2841.1445817152207
0,1761671347.184211,132.3,41,0.4589,0.5553,0.4035,0.2994,77.404,55.5287,29.9365,18.2675,0.0,0.0,14.21,None,None,4.984,True,None,sfc_unique_p6_8,0,None,139.3,32.66,990.0,109,84,0,0,0,False,100.0,10.82952380952381,2.6233333333333335,4.714285714285714,2841.1445817152207
0,1761671348.1704493,133.3,41,0.4157,0.5099,0.3698,0.2994,69.4479,50.9928,29.9365,17.1314,0.0,0.0,9.07,None,None,7.007,True,None,sfc_cache_p3_5,0,None,118.97,32.66,858.0,97,76,0,0,0,False,100.0,10.842236842105264,2.6626315789473685,5.2105263157894735,2811.020105715219
0,1761671348.1708496,133.3,41,0.4157,0.5099,0.3698,0.2994,69.4479,50.9928,29.9365,17.1314,0.0,0.0,14.38,None,None,5.621,True,None,sfc_unique_p3_5,0,None,118.97,32.66,858.0,97,76,0,0,0,False,100.0,10.842236842105264,2.6626315789473685,5.2105263157894735,2811.020105715219
0,1761671348.1900847,133.3,41,0.428,0.5099,0.376,0.2994,71.3562,50.9928,29.9365,17.9087,0.0,0.0,9.64,None,None,5.375,True,None,sfc_cache_p1_5,0,None,122.97,32.66,891.0,100,78,0,0,0,False,100.0,10.910384615384615,2.5943589743589746,5.076923076923077,2811.020105715219
0,1761671348.1904259,133.3,41,0.428,0.5099,0.376,0.2994,71.3562,50.9928,29.9365,17.9087,0.0,0.0,14.99,None,None,5.572,True,None,sfc_unique_p1_5,0,None,122.97,32.66,891.0,100,78,0,0,0,False,100.0,10.910384615384615,2.5943589743589746,5.076923076923077,2811.020105715219
0,1761671348.21098,133.3,41,0.4416,0.5099,0.3802,0.2994,73.2645,50.9928,29.9365,18.7868,0.0,0.0,9.21,None,None,5.34,True,None,sfc_cache_p6_3,0,None,126.97,32.66,924.0,103,80,0,0,0,False,100.0,10.975125,2.5295,4.95,2815.341805142552
0,1761671348.2113216,133.3,41,0.4416,0.5099,0.3802,0.2994,73.2645,50.9928,29.9365,18.7868,0.0,0.0,14.75,None,None,5.605,True,None,sfc_unique_p6_3,0,None,126.97,32.66,924.0,103,80,0,0,0,False,100.0,10.975125,2.5295,4.95,2815.341805142552
0,1761671348.2295067,133.3,41,0.4537,0.5099,0.3844,0.2994,75.1728,50.9928,29.9365,19.5499,0.0,0.0,9.24,None,None,5.297,True,None,sfc_cache_p5_3,0,None,130.97,32.66,957.0,106,82,0,0,0,False,100.0,11.036707317073171,2.4678048780487805,4.829268292682927,2815.341805142552
0,1761671348.2299132,133.3,41,0.4537,0.5099,0.3844,0.2994,75.1728,50.9928,29.9365,19.5499,0.0,0.0,14.82,None,None,5.094,True,None,sfc_unique_p5_3,0,None,130.97,32.66,957.0,106,82,0,0,0,False,100.0,11.036707317073171,2.4678048780487805,4.829268292682927,2815.341805142552
0,1761671348.2490907,133.4,41,0.4702,0.5099,0.3913,0.2994,77.0811,50.9928,29.9365,20.6646,0.0,0.0,11.15,None,None,5.462,True,None,sfc_cache_p1_3,0,None,134.97,32.66,990.0,108,84,0,0,0,False,100.0,11.095357142857143,2.409047619047619,4.714285714285714,2815.341805142552
0,1761671348.2494104,133.4,41,0.4702,0.5099,0.3913,0.2994,77.0811,50.9928,29.9365,20.6646,0.0,0.0,17.56,None,None,5.343,True,None,sfc_unique_p1_3,0,None,134.97,32.66,990.0,108,84,0,0,0,False,100.0,11.095357142857143,2.409047619047619,4.714285714285714,2815.341805142552
0,1761671358.1732457,143.3,41,0.4537,0.4209,0.376,0.2994,65.5601,42.0875,29.9365,24.747,0.0,0.0,13.76,None,None,5.842,True,None,sfc_cache_p3_4,0,None,88.99,28.66,792.0,85,72,0,0,0,False,100.0,11.546249999999999,2.3197222222222225,5.5,2712.0408455387756
0,1761671358.1736307,143.3,41,0.4537,0.4209,0.376,0.2994,65.5601,42.0875,29.9365,24.747,0.0,0.0,11.33,None,None,5.157,True,None,sfc_unique_p3_4,0,None,88.99,28.66,792.0,85,72,0,0,0,False,100.0,11.546249999999999,2.3197222222222225,5.5,2712.0408455387756
0,1761671364.0910275,149.2,41,0.416,0.4209,0.3641,0.2994,54.9387,42.0875,29.9365,25.5324,0.0,0.0,5.69,None,None,5.764,True,None,sfc_cache_p1_9,0,None,60.33,28.66,627.0,68,62,0,0,0,False,100.0,11.370806451612903,2.6938709677419355,6.387096774193548,2653.2181462662174
0,1761671364.0914283,149.2,41,0.416,0.4209,0.3641,0.2994,54.9387,42.0875,29.9365,25.5324,0.0,0.0,8.67,None,None,5.182,True,None,sfc_unique_p1_9,0,None,60.33,28.66,627.0,68,62,0,0,0,False,100.0,11.370806451612903,2.6938709677419355,6.387096774193548,2653.2181462662174
0,1761671364.1166945,149.2,42,0.4272,0.4209,0.3731,0.2994,57.2066,42.0875,29.9365,25.6863,0.0,0.0,10.5,None,None,5.541,True,None,sfc_cache_p2_9,0,None,64.33,28.66,660.0,71,64,0,0,0,False,100.0,11.43734375,2.6096875,6.1875,2665.919353509678
0,1761671364.1170614,149.2,42,0.4272,0.4209,0.3731,0.2994,57.2066,42.0875,29.9365,25.6863,0.0,0.0,8.99,None,None,5.026,True,None,sfc_unique_p2_9,0,None,64.33,28.66,660.0,71,64,0,0,0,False,100.0,11.43734375,2.6096875,6.1875,2665.919353509678
0,1761671364.1432347,149.2,43,0.4389,0.4209,0.3835,0.3243,59.9065,42.0875,32.4312,25.6345,0.0,0.0,10.34,None,None,5.399,True,None,sfc_cache_p3_9,0,None,64.33,28.66,660.0,73,66,0,0,0,False,100.0,11.560454545454546,2.5306060606060607,6.5,2684.9511597316255
0,1761671364.1435983,149.2,43,0.4389,0.4209,0.3835,0.3243,59.9065,42.0875,32.4312,25.6345,0.0,0.0,9.76,None,None,5.104,True,None,sfc_unique_p3_9,0,None,64.33,28.66,660.0,73,66,0,0,0,False,100.0,11.560454545454546,2.5306060606060607,6.5,2684.9511597316255
0,1761671364.17139,149.3,44,0.448,0.4209,0.3938,0.3243,62.1744,42.0875,32.4312,25.5857,0.0,0.0,8.91,None,None,7.209,True,None,sfc_cache_p4_9,0,None,68.33,28.66,693.0,76,68,0,0,0,False,100.0,11.6175,2.4561764705882356,6.3088235294117645,2694.3537289933493
0,1761671364.1717982,149.3,44,0.448,0.4209,0.3938,0.3243,62.1744,42.0875,32.4312,25.5857,0.0,0.0,9.17,None,None,5.799,True,None,sfc_unique_p4_9,0,None,68.33,28.66,693.0,76,68,0,0,0,False,100.0,11.6175,2.4561764705882356,6.3088235294117645,2694.3537289933493
0,1761671364.1975374,149.3,45,0.459,0.4209,0.4028,0.3493,64.8743,42.0875,34.9259,25.5397,0.0,0.0,10.36,None,None,5.625,True,None,sfc_cache_p5_9,0,None,68.33,28.66,693.0,77,70,0,0,0,False,100.0,11.728428571428571,2.386,6.6,2697.779443279064
0,1761671364.1979003,149.3,45,0.459,0.4209,0.4028,0.3493,64.8743,42.0875,34.9259,25.5397,0.0,0.0,10.5,None,None,4.952,True,None,sfc_unique_p5_9,0,None,68.33,28.66,693.0,77,70,0,0,0,False,100.0,11.728428571428571,2.386,6.6,2697.779443279064
0,1761671364.2242389,149.3,46,0.4682,0.4209,0.4132,0.3742,67.5742,42.0875,37.4206,25.318,0.0,0.0,8.29,None,None,5.278,True,None,sfc_cache_p6_9,0,None,68.33,28.66,693.0,78,72,0,0,0,False,100.0,11.833194444444445,2.3197222222222225,6.875,2711.735874172114
0,1761671364.2245877,149.3,46,0.4682,0.4209,0.4132,0.3742,67.5742,42.0875,37.4206,25.318,0.0,0.0,8.65,None,None,5.085,True,None,sfc_unique_p6_9,0,None,68.33,28.66,693.0,78,72,0,0,0,False,100.0,11.833194444444445,2.3197222222222225,6.875,2711.735874172114
0,1761671368.1807783,153.3,46,0.4467,0.3763,0.389,0.3742,65.3063,37.6348,37.4206,23.4389,0.0,0.0,8.24,None,None,6.069,True,None,sfc_cache_p2_8,0,None,60.33,28.66,627.0,71,68,0,0,0,False,100.0,11.995000000000001,2.1963235294117647,7.279411764705882,2689.235874172114
0,1761671368.1812348,153.3,46,0.4467,0.3763,0.389,0.3742,65.3063,37.6348,37.4206,23.4389,0.0,0.0,10.48,None,None,5.149,True,None,sfc_unique_p2_8,0,None,60.33,28.66,627.0,71,68,0,0,0,False,100.0,11.995000000000001,2.1963235294117647,7.279411764705882,2689.235874172114
0,1761671368.2042053,153.3,46,0.4653,0.3763,0.3941,0.3992,68.0062,37.6348,39.9153,24.2741,0.0,0.0,8.11,None,None,5.372,True,None,sfc_cache_p6_5,0,None,60.33,28.66,627.0,72,70,0,0,0,False,100.0,12.095142857142859,2.1335714285714285,7.542857142857143,2689.235874172114
0,1761671368.2045937,153.3,46,0.4653,0.3763,0.3941,0.3992,68.0062,37.6348,39.9153,24.2741,0.0,0.0,7.4,None,None,5.416,True,None,sfc_unique_p6_5,0,None,60.33,28.66,627.0,72,70,0,0,0,False,100.0,12.095142857142859,2.1335714285714285,7.542857142857143,2689.235874172114
0,1761671368.2249348,153.3,46,0.4785,0.399,0.4022,0.3992,69.3021,39.9027,39.9153,25.2993,0.0,0.0,9.36,None,None,5.755,True,None,sfc_cache_p4_5,0,None,64.33,28.66,660.0,74,72,0,0,0,False,100.0,12.009166666666667,2.1993055555555556,7.333333333333333,2710.3192977907493
0,1761671368.2252674,153.3,46,0.4785,0.399,0.4022,0.3992,69.3021,39.9027,39.9153,25.2993,0.0,0.0,8.65,None,None,5.335,True,None,sfc_unique_p4_5,0,None,64.33,28.66,660.0,74,72,0,0,0,False,100.0,12.009166666666667,2.1993055555555556,7.333333333333333,2710.3192977907493
0,1761671378.1865973,163.3,46,0.4424,0.3663,0.3498,0.3992,64.8732,36.6269,39.9153,22.3954,0.0,0.0,9.29,None,None,5.837,True,None,sfc_cache_p5_8,0,None,52.33,28.66,561.0,65,66,0,0,0,False,100.0,12.070606060606062,2.202272727272727,8.0,2702.7599337842503
0,1761671378.1870024,163.3,46,0.4424,0.3663,0.3498,0.3992,64.8732,36.6269,39.9153,22.3954,0.0,0.0,7.85,None,None,5.83,True,None,sfc_unique_p5_8,0,None,52.33,28.66,561.0,65,66,0,0,0,False,100.0,12.070606060606062,2.202272727272727,8.0,2702.7599337842503
0,1761671378.2079864,163.3,46,0.4513,0.4108,0.3584,0.4241,65.6648,41.0795,42.41,23.2472,0.0,0.0,11.37,None,None,5.25,True,None,sfc_cache_p4_8,0,None,52.33,28.66,561.0,67,68,0,0,0,False,100.0,11.911617647058824,2.3973529411764707,8.25,2705.807062711661
0,1761671378.2083185,163.3,46,0.4513,0.4108,0.3584,0.4241,65.6648,41.0795,42.41,23.2472,0.0,0.0,7.83,None,None,5.128,True,None,sfc_unique_p4_8,0,None,52.33,28.66,561.0,67,68,0,0,0,False,100.0,11.911617647058824,2.3973529411764707,8.25,2705.807062711661
0,1761671378.227898,163.3,46,0.4686,0.4108,0.365,0.449,68.3647,41.0795,44.9047,23.9378,0.0,0.0,9.57,None,None,5.278,True,None,sfc_cache_p6_7,0,None,52.33,28.66,561.0,69,70,0,0,0,False,100.0,12.014142857142858,2.328857142857143,8.485714285714286,2718.384450112992
0,1761671378.2282107,163.3,46,0.4686,0.4108,0.365,0.449,68.3647,41.0795,44.9047,23.9378,0.0,0.0,9.48,None,None,5.092,True,None,sfc_unique_p6_7,0,None,52.33,28.66,561.0,69,70,0,0,0,False,100.0,12.014142857142858,2.328857142857143,8.485714285714286,2718.384450112992
0,1761671378.2475572,163.4,46,0.4771,0.4326,0.3743,0.449,69.6963,43.2643,44.9047,24.4526,0.0,0.0,9.74,None,None,5.181,True,None,sfc_cache_p1_7,0,None,56.33,28.66,594.0,72,72,0,0,0,False,100.0,11.935,2.3845833333333335,8.25,2723.608099702839
0,1761671378.247879,163.4,46,0.4771,0.4326,0.3743,0.449,69.6963,43.2643,44.9047,24.4526,0.0,0.0,9.1,None,None,5.037,True,None,sfc_unique_p1_7,0,None,56.33,28.66,594.0,72,72,0,0,0,False,100.0,11.935,2.3845833333333335,8.25,2723.608099702839
0,1761671381.1074586,166.2,46,0.4876,0.4326,0.3805,0.474,72.0366,43.2643,47.3995,24.81,0.0,0.0,8.45,None,None,5.795,True,None,sfc_cache_p1_10,0,None,56.33,28.66,594.0,72,74,0,0,0,False,100.0,12.03135135135135,2.320135135135135,8.472972972972974,2740.7993239715283
0,1761671381.1080394,166.2,46,0.4876,0.4326,0.3805,0.474,72.0366,43.2643,47.3995,24.81,0.0,0.0,12.68,None,None,5.154,True,None,sfc_unique_p1_10,0,None,56.33,28.66,594.0,72,74,0,0,0,False,100.0,12.03135135135135,2.320135135135135,8.472972972972974,2740.7993239715283
0,1761671381.1312225,166.2,47,0.4973,0.4326,0.3866,0.474,73.9449,43.2643,47.3995,25.3192,0.0,0.0,8.36,None,None,5.304,True,None,sfc_cache_p2_10,0,None,60.33,28.66,627.0,75,76,0,0,0,False,100.0,12.07,2.259078947368421,8.25,2759.2597016220466
0,1761671381.1315718,166.2,47,0.4973,0.4326,0.3866,0.474,73.9449,43.2643,47.3995,25.3192,0.0,0.0,11.62,None,None,5.069,True,None,sfc_unique_p2_10,0,None,60.33,28.66,627.0,75,76,0,0,0,False,100.0,12.07,2.259078947368421,8.25,2759.2597016220466
0,1761671381.1537871,166.3,48,0.5068,0.4326,0.3928,0.474,75.8532,43.2643,47.3995,25.808,0.0,0.0,9.62,None,None,5.489,True,None,sfc_cache_p3_10,0,None,64.33,28.66,660.0,78,78,0,0,0,False,100.0,12.106666666666666,2.2011538461538462,8.038461538461538,2770.194541430126
0,1761671381.1541924,166.3,48,0.5068,0.4326,0.3928,0.474,75.8532,43.2643,47.3995,25.808,0.0,0.0,14.65,None,None,5.049,True,None,sfc_unique_p3_10,0,None,64.33,28.66,660.0,78,78,0,0,0,False,100.0,12.106666666666666,2.2011538461538462,8.038461538461538,2770.194541430126
0,1761671381.3374736,166.4,49,0.5079,0.4553,0.4126,0.474,77.2571,45.5322,47.3995,25.4916,0.0,0.0,7.37,None,None,6.139,True,None,sfc_cache_p4_10,0,None,68.33,28.66,693.0,79,80,0,0,0,False,100.0,12.029,2.258625,7.8375,2789.717318002794
0,1761671381.3380573,166.4,49,0.5079,0.4553,0.4126,0.474,77.2571,45.5322,47.3995,25.4916,0.0,0.0,18.13,None,None,5.249,True,None,sfc_unique_p4_10,0,None,68.33,28.66,693.0,79,80,0,0,0,False,100.0,12.029,2.258625,7.8375,2789.717318002794
0,1761671381.362386,166.5,50,0.5079,0.4553,0.4126,0.474,77.2571,45.5322,47.3995,25.4916,0.0,0.0,6.91,None,None,5.448,False,None,sfc_cache_p5_10,0,None,68.33,28.66,693.0,79,80,0,0,0,False,99.38650306748467,12.029,2.258625,7.8375,2789.717318002794
0,1761671381.3627546,166.5,50,0.5079,0.4553,0.4126,0.474,77.2571,45.5322,47.3995,25.4916,0.0,0.0,None,None,None,2.734,False,None,sfc_unique_p5_10,0,None,68.33,28.66,693.0,79,80,0,0,0,False,98.78048780487805,12.029,2.258625,7.8375,2789.717318002794
0,1761671381.389256,166.5,51,0.5079,0.4553,0.4126,0.474,77.2571,45.5322,47.3995,25.4916,0.0,0.0,4.99,None,None,5.851,False,None,sfc_cache_p6_10,0,None,68.33,28.66,693.0,79,80,0,0,0,False,98.18181818181819,12.029,2.258625,7.8375,2789.717318002794
0,1761671381.3896737,166.5,51,0.5079,0.4553,0.4126,0.474,77.2571,45.5322,47.3995,25.4916,0.0,0.0,None,None,None,2.698,False,None,sfc_unique_p6_10,0,None,68.33,28.66,693.0,79,80,0,0,0,False,97.59036144578313,12.029,2.258625,7.8375,2789.717318002794
0,1761671383.1965077,168.3,51,0.4373,0.3671,0.3359,0.449,67.7891,36.71,44.9047,20.8851,0.0,0.0,9.39,None,None,6.236,True,None,sfc_cache_p5_7,0,None,52.33,24.66,528.0,64,68,0,0,0,False,97.60479041916167,12.22544117647059,2.142352941176471,8.735294117647058,2708.987202480694
0,1761671383.1969042,168.3,51,0.4373,0.3671,0.3359,0.449,67.7891,36.71,44.9047,20.8851,0.0,0.0,8.63,None,None,5.098,True,None,sfc_unique_p5_7,0,None,52.33,24.66,528.0,64,68,0,0,0,False,97.61904761904762,12.22544117647059,2.142352941176471,8.735294117647058,2708.987202480694
0,1761671383.2169175,168.3,51,0.4486,0.3671,0.3397,0.449,70.057,36.71,44.9047,21.2284,0.0,0.0,8.49,None,None,5.196,True,None,sfc_cache_p3_7,0,None,56.33,24.66,561.0,67,70,0,0,0,False,97.63313609467455,12.261857142857144,2.0811428571428574,8.485714285714286,2708.987202480694
0,1761671383.2172573,168.3,51,0.4486,0.3671,0.3397,0.449,70.057,36.71,44.9047,21.2284,0.0,0.0,8.29,None,None,5.054,True,None,sfc_unique_p3_7,0,None,56.33,24.66,561.0,67,70,0,0,0,False,97.6470588235294,12.261857142857144,2.0811428571428574,8.485714285714286,2708.987202480694
0,1761671383.2389596,168.3,51,0.4648,0.3671,0.3449,0.474,72.7569,36.71,47.3995,21.8359,0.0,0.0,9.85,None,None,5.212,True,None,sfc_cache_p2_7,0,None,56.33,24.66,561.0,68,72,0,0,0,False,97.6608187134503,12.351805555555556,2.0233333333333334,8.708333333333334,2708.987202480694
0,1761671383.2392888,168.3,51,0.4648,0.3671,0.3449,0.474,72.7569,36.71,47.3995,21.8359,0.0,0.0,7.57,None,None,5.138,True,None,sfc_unique_p2_7,0,None,56.33,24.66,561.0,68,72,0,0,0,False,97.67441860465115,12.351805555555556,2.0233333333333334,8.708333333333334,2708.987202480694
0,1761671383.259345,168.4,51,0.4773,0.3772,0.3552,0.4989,74.6652,37.718,49.8942,22.6375,0.0,0.0,8.74,None,None,5.32,True,None,sfc_cache_p4_6,0,None,56.33,24.66,561.0,70,74,0,0,0,False,97.6878612716763,12.382837837837839,2.022702702702703,8.91891891891892,2714.4043205738685
0,1761671383.2596729,168.4,51,0.4773,0.3772,0.3552,0.4989,74.6652,37.718,49.8942,22.6375,0.0,0.0,13.94,None,None,5.136,True,None,sfc_unique_p4_6,0,None,56.33,24.66,561.0,70,74,0,0,0,False,97.70114942528735,12.382837837837839,2.022702702702703,8.91891891891892,2714.4043205738685
0,1761671383.2805386,168.4,51,0.4898,0.3772,0.3656,0.4989,76.5735,37.718,49.8942,23.429,0.0,0.0,8.74,None,None,5.411,True,None,sfc_cache_p2_6,0,None,56.33,28.66,594.0,73,76,0,0,0,False,97.71428571428571,12.412236842105262,1.9694736842105265,8.68421052631579,2714.4043205738685
0,1761671383.2808788,168.4,51,0.4898,0.3772,0.3656,0.4989,76.5735,37.718,49.8942,23.429,0.0,0.0,14.41,None,None,5.168,True,None,sfc_unique_p2_6,0,None,56.33,28.66,594.0,73,76,0,0,0,False,97.72727272727273,12.412236842105262,1.9694736842105265,8.68421052631579,2714.4043205738685
0,1761671383.3027036,168.4,51,0.5038,0.3772,0.3718,0.4989,78.4818,37.718,49.8942,24.362,0.0,0.0,8.72,None,None,5.404,True,None,sfc_cache_p6_5,0,None,60.33,28.66,627.0,76,78,0,0,0,False,97.74011299435028,12.440128205128206,1.918974358974359,8.461538461538462,2715.5586062881544
